,CASES,DATE,NIS5,TX_ADM_DSTR_DESCR_FR,TX_ADM_DSTR_DESCR_NL,TX_DESCR_FR,TX_DESCR_NL,TX_PROV_DESCR_FR,TX_PROV_DESCR_NL,TX_RGN_DESCR_FR,TX_RGN_DESCR_NL,lat,lon
389,<5,2020-03-10,34042.0,Arrondissement de Courtrai,Arrondissement Kortrijk,Zwevegem,Zwevegem,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.783086632188535,3.3816184438074477
390,<5,2020-03-10,38014.0,Arrondissement de Furnes,Arrondissement Veurne,Koksijde,Koksijde,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.11267586590239,2.6809680756654997
391,<5,2020-03-10,41002.0,Arrondissement dAlost,Arrondissement Aalst,Alost (Alost),Aalst (Aalst),Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,,
392,<5,2020-03-10,41048.0,Arrondissement dAlost,Arrondissement Aalst,Ninove,Ninove,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.82102153226541,3.9969760997274424
393,<5,2020-03-10,42006.0,Arrondissement de Termonde,Arrondissement Dendermonde,Termonde,Dendermonde,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.02877582025413,4.095270092688059
394,<5,2020-03-10,42025.0,Arrondissement de Termonde,Arrondissement Dendermonde,Wetteren,Wetteren,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.9899268940392,3.8720283996493934
395,<5,2020-03-10,43005.0,Arrondissement dEeklo,Arrondissement Eeklo,Eeklo,Eeklo,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.19072480007371,3.5589510516366407
396,<5,2020-03-10,44019.0,Arrondissement de Gand,Arrondissement Gent,Evergem,Evergem,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.14292280683962,3.7147693610963635
397,<5,2020-03-10,44021.0,Arrondissement de Gand,Arrondissement Gent,Gand,Gent,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.08353200464957,3.714475104444717
398,<5,2020-03-10,44034.0,Arrondissement de Gand,Arrondissement Gent,Lochristi,Lochristi,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.099731153407156,3.854908950530779
399,<5,2020-03-10,44083.0,Arrondissement de Gand,Arrondissement Gent,Deinze,Deinze,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.01773946396767,3.5315945169266962
400,<5,2020-03-10,44084.0,Arrondissement de Gand,Arrondissement Gent,Aalter,Aalter,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.09525106898269,3.447270575252413
401,<5,2020-03-10,44085.0,Arrondissement de Gand,Arrondissement Gent,Lievegem,Lievegem,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.12705711526984,3.587564361077618
402,<5,2020-03-10,45064.0,Arrondissement dAudenarde,Arrondissement Oudenaarde,Maarkedal,Maarkedal,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.79772981351747,3.6447745052797758
403,<5,2020-03-10,46014.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Lokeren,Lokeren,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.118039266507154,3.9653438065328626
404,<5,2020-03-10,52011.0,Arrondissement de Charleroi,Arrondissement Charleroi,Charleroi,Charleroi,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.116712390301295,2.625456966413264
405,<5,2020-03-10,52012.0,Arrondissement de Charleroi,Arrondissement Charleroi,Châtelet,Châtelet,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
406,<5,2020-03-10,53053.0,Arrondissement de Mons,Arrondissement Bergen,Mons,Bergen,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.039057418272414,3.9852133816633595
407,<5,2020-03-10,53070.0,Arrondissement de Mons,Arrondissement Bergen,Saint-Ghislain,Saint-Ghislain,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,50.838859594656945,4.3480160185060885
408,<5,2020-03-10,53082.0,Arrondissement de Mons,Arrondissement Bergen,Colfontaine,Colfontaine,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
409,<5,2020-03-10,57097.0,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,Comines-Warneton,Komen-Waasten,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
410,<5,2020-03-10,62006.0,Arrondissement de Liège,Arrondissement Luik,Awans,Awans,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
411,<5,2020-03-10,62022.0,Arrondissement de Liège,Arrondissement Luik,Chaudfontaine,Chaudfontaine,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
412,<5,2020-03-10,62063.0,Arrondissement de Liège,Arrondissement Luik,Liège,Luik,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.21612531238215,5.372582588776505
413,<5,2020-03-10,62096.0,Arrondissement de Liège,Arrondissement Luik,Seraing,Seraing,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
414,<5,2020-03-10,62118.0,Arrondissement de Liège,Arrondissement Luik,Grâce-Hollogne,Grâce-Hollogne,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
415,<5,2020-03-10,62119.0,Arrondissement de Liège,Arrondissement Luik,Blegny,Blegny,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
416,<5,2020-03-10,63040.0,Arrondissement de Verviers,Arrondissement Verviers,La Calamine,Kelmis,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
417,<5,2020-03-10,63080.0,Arrondissement de Verviers,Arrondissement Verviers,Waimes,Weismes,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,,
418,<5,2020-03-10,71004.0,Arrondissement de Hasselt,Arrondissement Hasselt,Beringen,Beringen,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,51.06119577052695,5.232754837999402
419,<5,2020-03-10,71022.0,Arrondissement de Hasselt,Arrondissement Hasselt,Hasselt,Hasselt,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.9247636884334,5.313098095978546
420,<5,2020-03-10,71037.0,Arrondissement de Hasselt,Arrondissement Hasselt,Lummen,Lummen,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.99861770029622,5.180559607336021
421,<5,2020-03-10,71053.0,Arrondissement de Hasselt,Arrondissement Hasselt,Saint-Trond,Sint-Truiden,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.81327458403877,5.197414217599628
422,<5,2020-03-10,73001.0,Arrondissement de Tongres,Arrondissement Tongeren,Alken,Alken,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.88184243341255,5.297600649362976
423,<5,2020-03-10,73009.0,Arrondissement de Tongres,Arrondissement Tongeren,Looz,Borgloon,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.807712471596574,5.329043549850536
424,<5,2020-03-10,73022.0,Arrondissement de Tongres,Arrondissement Tongeren,Heers,Heers,Province du Limbourg,Provincie Limburg,Région flamande,Vlaams Gewest,50.75297602478614,5.320769212028685
425,<5,2020-03-10,83031.0,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,La Roche-en-Ardenne,La Roche-en-Ardenne,Province du Luxembourg,Provincie Luxemburg,Région wallonne,Waals Gewest,,
426,<5,2020-03-10,83034.0,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,Marche-en-Famenne,Marche-en-Famenne,Province du Luxembourg,Provincie Luxemburg,Région wallonne,Waals Gewest,,
427,7,2020-03-10,,,,,,,,,,50.90367755922985,5.409427875112547
428,6,2020-03-11,11002.0,Arrondissement dAnvers,Arrondissement Antwerpen,Anvers,Antwerpen,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.26055097634139,4.358436586642045
429,<5,2020-03-11,11008.0,Arrondissement dAnvers,Arrondissement Antwerpen,Brasschaat,Brasschaat,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.30999016199367,4.499643271447146
430,<5,2020-03-11,11013.0,Arrondissement dAnvers,Arrondissement Antwerpen,Edegem,Edegem,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.158768921917286,4.430468628247041
431,<5,2020-03-11,11018.0,Arrondissement dAnvers,Arrondissement Antwerpen,Hemiksem,Hemiksem,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.145641079528524,4.340402000695845
432,<5,2020-03-11,11039.0,Arrondissement dAnvers,Arrondissement Antwerpen,Schilde,Schilde,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.257782441191274,4.581273381529641
433,<5,2020-03-11,11057.0,Arrondissement dAnvers,Arrondissement Antwerpen,Malle,Malle,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.284723504255105,4.705229121182749
434,<5,2020-03-11,12021.0,Arrondissement de Malines,Arrondissement Mechelen,Lierre,Lier,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.11924748836616,4.574699897140983
435,<5,2020-03-11,12025.0,Arrondissement de Malines,Arrondissement Mechelen,Malines,Mechelen,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.034870862343986,4.4596026722445465
436,<5,2020-03-11,13008.0,Arrondissement de Turnhout,Arrondissement Turnhout,Geel,Geel,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.165827189116584,4.985913241166187
437,<5,2020-03-11,13010.0,Arrondissement de Turnhout,Arrondissement Turnhout,Grobbendonk,Grobbendonk,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.18303983210622,4.742696478352559
438,<5,2020-03-11,13021.0,Arrondissement de Turnhout,Arrondissement Turnhout,Meerhout,Meerhout,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.12680793778286,5.0709298092629185
439,<5,2020-03-11,13036.0,Arrondissement de Turnhout,Arrondissement Turnhout,Retie,Retie,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.25768729484904,5.087382220978584
440,<5,2020-03-11,13046.0,Arrondissement de Turnhout,Arrondissement Turnhout,Vosselaar,Vosselaar,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.30613840037105,4.875879186070657
441,<5,2020-03-11,13053.0,Arrondissement de Turnhout,Arrondissement Turnhout,Laakdal,Laakdal,Province dAnvers,Provincie Antwerpen,Région flamande,Vlaams Gewest,51.07559493786001,5.0149243741683165
442,<5,2020-03-11,21001.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Anderlecht,Anderlecht,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.82868388732737,4.291930327949199
443,<5,2020-03-11,21003.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.86533609556538,4.296606171822393
444,<5,2020-03-11,21004.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Bruxelles,Brussel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.85509855840431,4.375478353592151
445,<5,2020-03-11,21005.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Etterbeek,Etterbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.833590018259024,4.395631402510558
446,<5,2020-03-11,21008.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Ganshoren,Ganshoren,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.87365865801206,4.308943372723094
447,<5,2020-03-11,21009.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Ixelles,Elsene,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8206837552817,4.375337541177958
448,<5,2020-03-11,21012.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.85765562185922,4.315787308326847
449,<5,2020-03-11,21015.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Schaerbeek,Schaarbeek,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.8622375371606,4.385131118468162
450,<5,2020-03-11,21016.0,Arrondissement de Bruxelles-Capitale,Arrondissement Brussel-Hoofdstad,Uccle,Ukkel,,,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,50.790307486703384,4.362242705536522
451,<5,2020-03-11,23023.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Gammerages,Galmaarden,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.75058871226466,3.991673145560632
452,<5,2020-03-11,23025.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Grimbergen,Grimbergen,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.94585678072629,4.372110243267383
453,6,2020-03-11,23027.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Hal (Hal-Vilvorde),Halle (Halle-Vilvoorde),Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,,
454,<5,2020-03-11,23038.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Kampenhout,Kampenhout,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.93977559593902,4.565939510430196
455,<5,2020-03-11,23039.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.99907715366331,4.354828482180189
456,<5,2020-03-11,23096.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Zemst,Zemst,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.977886192852985,4.449298767124136
457,6,2020-03-11,23101.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Rhode-Saint-Genèse,Sint-Genesius-Rode,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.74414596017691,4.372754863455735
458,<5,2020-03-11,23105.0,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,Affligem,Affligem,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.907853998201695,4.1122908023491975
459,<5,2020-03-11,24014.0,Arrondissement de Louvain,Arrondissement Leuven,Boortmeerbeek,Boortmeerbeek,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.980805903939036,4.562876398143086
460,<5,2020-03-11,24055.0,Arrondissement de Louvain,Arrondissement Leuven,Kortenberg,Kortenberg,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.8954624368249,4.565096513420849
461,<5,2020-03-11,24059.0,Arrondissement de Louvain,Arrondissement Leuven,Landen,Landen,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.74904201069581,5.052218124860961
462,<5,2020-03-11,24062.0,Arrondissement de Louvain,Arrondissement Leuven,Louvain,Leuven,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,50.883918722280654,4.705478880658675
463,<5,2020-03-11,24109.0,Arrondissement de Louvain,Arrondissement Leuven,Tremelo,Tremelo,Province du Brabant flamand,Provincie Vlaams-Brabant,Région flamande,Vlaams Gewest,51.002950872113736,4.71367071173373
464,<5,2020-03-11,25084.0,Arrondissement de Nivelles,Arrondissement Nijvel,Perwez (Nivelles),Perwijs (Nijvel),Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,,
465,<5,2020-03-11,25091.0,Arrondissement de Nivelles,Arrondissement Nijvel,Rixensart,Rixensart,Province du Brabant wallon,Provincie Waals-Brabant,Région wallonne,Waals Gewest,,
466,<5,2020-03-11,31005.0,Arrondissement de Bruges,Arrondissement Brugge,Bruges,Brugge,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.26115472006105,3.220385765985882
467,<5,2020-03-11,31033.0,Arrondissement de Bruges,Arrondissement Brugge,Torhout,Torhout,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.059037169037474,3.1016684456757906
468,<5,2020-03-11,32003.0,Arrondissement de Dixmude,Arrondissement Diksmuide,Dixmude,Diksmuide,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.04572563741298,2.8475234236287768
469,<5,2020-03-11,33021.0,Arrondissement dYpres,Arrondissement Ieper,Poperinge,Poperinge,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.866118765100005,2.700290453279216
470,<5,2020-03-11,35029.0,Arrondissement dOstende,Arrondissement Oostende,De Haan,De Haan,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,51.26574830587132,3.0514855439022788
471,<5,2020-03-11,36008.0,Arrondissement de Roulers,Arrondissement Roeselare,Izegem,Izegem,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.92277953457456,3.2081581086279396
472,<5,2020-03-11,36015.0,Arrondissement de Roulers,Arrondissement Roeselare,Roulers,Roeselare,Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,50.94007511499766,3.1194018659781175
473,<5,2020-03-11,37015.0,Arrondissement de Tielt,Arrondissement Tielt,Tielt (Tielt),Tielt (Tielt),Province de Flandre occidentale,Provincie West-Vlaanderen,Région flamande,Vlaams Gewest,,
474,<5,2020-03-11,41002.0,Arrondissement dAlost,Arrondissement Aalst,Alost (Alost),Aalst (Aalst),Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,,
475,<5,2020-03-11,41011.0,Arrondissement dAlost,Arrondissement Aalst,Denderleeuw,Denderleeuw,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.888055947188526,4.059045002461238
476,<5,2020-03-11,42010.0,Arrondissement de Termonde,Arrondissement Dendermonde,Laarne,Laarne,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.04662371377376,3.880607318487381
477,<5,2020-03-11,42023.0,Arrondissement de Termonde,Arrondissement Dendermonde,Waasmunster,Waasmunster,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.11857109341267,4.077295853710804
478,<5,2020-03-11,42025.0,Arrondissement de Termonde,Arrondissement Dendermonde,Wetteren,Wetteren,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.9899268940392,3.8720283996493934
479,<5,2020-03-11,44012.0,Arrondissement de Gand,Arrondissement Gent,De Pinte,De Pinte,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.98428497579918,3.667182057498522
480,<5,2020-03-11,44013.0,Arrondissement de Gand,Arrondissement Gent,Destelbergen,Destelbergen,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.037664676241334,3.8005529858553095
481,<5,2020-03-11,44021.0,Arrondissement de Gand,Arrondissement Gent,Gand,Gent,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.08353200464957,3.714475104444717
482,<5,2020-03-11,44043.0,Arrondissement de Gand,Arrondissement Gent,Merelbeke,Merelbeke,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.98041587853252,3.7367748660024493
483,<5,2020-03-11,44064.0,Arrondissement de Gand,Arrondissement Gent,Sint-Martens-Latem,Sint-Martens-Latem,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.00865060724935,3.623189734958728
484,<5,2020-03-11,44085.0,Arrondissement de Gand,Arrondissement Gent,Lievegem,Lievegem,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.12705711526984,3.587564361077618
485,<5,2020-03-11,45035.0,Arrondissement dAudenarde,Arrondissement Oudenaarde,Audenarde,Oudenaarde,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.84711394981313,3.619108548027334
486,<5,2020-03-11,45059.0,Arrondissement dAudenarde,Arrondissement Oudenaarde,Brakel,Brakel,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,50.79748495113442,3.759631132279955
487,<5,2020-03-11,46014.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Lokeren,Lokeren,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.118039266507154,3.9653438065328626
488,<5,2020-03-11,46021.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Saint-Nicolas (Saint-Nicolas),Sint-Niklaas (Sint-Niklaas),Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,,
489,<5,2020-03-11,46024.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Stekene,Stekene,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.209414783293774,4.032376323713368
490,<5,2020-03-11,46025.0,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,Tamise,Temse,Province de Flandre orientale,Provincie Oost-Vlaanderen,Région flamande,Vlaams Gewest,51.1383382613811,4.206912445309138
491,<5,2020-03-11,51008.0,Arrondissement dAth,Arrondissement Aat,Beloeil,Beloeil,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,50.795055918005446,4.371224263143491
492,6,2020-03-11,53053.0,Arrondissement de Mons,Arrondissement Bergen,Mons,Bergen,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,51.039057418272414,3.9852133816633595
493,<5,2020-03-11,53065.0,Arrondissement de Mons,Arrondissement Bergen,Quaregnon,Quaregnon,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
494,<5,2020-03-11,53070.0,Arrondissement de Mons,Arrondissement Bergen,Saint-Ghislain,Saint-Ghislain,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,50.838859594656945,4.3480160185060885
495,<5,2020-03-11,53084.0,Arrondissement de Mons,Arrondissement Bergen,Quévy,Quévy,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
496,<5,2020-03-11,55040.0,Arrondissement de Soignies,Arrondissement Zinnik,Soignies,Zinnik,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,50.84472640371174,4.344500464555034
497,<5,2020-03-11,56078.0,Arrondissement de Thuin,Arrondissement Thuin,Thuin,Thuin,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,,
498,<5,2020-03-11,57096.0,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,Mouscron,Moeskroen,Province du Hainaut,Provincie Henegouwen,Région wallonne,Waals Gewest,50.779027536289355,3.229532580448966
499,<5,2020-03-11,62003.0,Arrondissement de Liège,Arrondissement Luik,Ans,Ans,Province de Liège,Provincie Luik,Région wallonne,Waals Gewest,51.01773946396767,3.5315945169266962
